u,v,score
98,125,0.03127724
98,124,0.03127724
98,113,0.03127724
97,168,0.03127724
97,167,0.03127724
97,166,0.03127724
97,165,0.03127724
97,164,0.03127724
97,163,0.03127724
97,162,0.03127724
97,160,0.03127724
98,101,0.03127724
98,100,0.03127724
97,191,0.03127724
97,190,0.03127724
97,189,0.03127724
97,188,0.03127724
97,187,0.03127724
97,185,0.03127724
97,147,0.03127724
97,146,0.03127724
97,145,0.03127724
97,144,0.03127724
97,143,0.03127724
97,142,0.03127724
97,141,0.03127724
97,140,0.03127724
97,176,0.03127724
97,175,0.03127724
97,174,0.03127724
97,173,0.03127724
97,172,0.03127724
97,171,0.03127724
97,170,0.03127724
97,169,0.03127724
97,131,0.03127724
97,130,0.03127724
97,129,0.03127724
97,128,0.03127724
97,127,0.03127724
97,126,0.03127724
97,125,0.03127724
97,124,0.03127724
97,159,0.03127724
97,158,0.03127724
97,157,0.03127724
97,156,0.03127724
97,152,0.03127724
97,151,0.03127724
97,150,0.03127724
97,149,0.03127724
97,100,0.03127724
97,99,0.03127724
97,98,0.03127724
96,191,0.03127724
96,190,0.03127724
96,189,0.03127724
96,188,0.03127724
96,187,0.03127724
97,139,0.03127724
97,138,0.03127724
97,137,0.03127724
97,136,0.03127724
97,135,0.03127724
97,134,0.03127724
97,133,0.03127724
97,132,0.03127724
96,180,0.03127724
96,179,0.03127724
96,178,0.03127724
96,177,0.03127724
96,176,0.03127724
96,175,0.03127724
96,174,0.03127724
96,173,0.03127724
96,172,0.03127724
187,191,0.03127724
97,113,0.03127724
97,112,0.03127724
97,109,0.03127724
97,103,0.03127724
97,102,0.03127724
97,101,0.03127724
96,164,0.03127724
96,163,0.03127724
96,162,0.03127724
96,160,0.03127724
96,159,0.03127724
96,158,0.03127724
96,157,0.03127724
96,156,0.03127724
184,191,0.03127724
160,162,0.03127724
159,191,0.03127724
96,185,0.03127724
96,184,0.03127724
96,183,0.03127724
96,182,0.03127724
96,181,0.03127724
96,145,0.03127724
96,144,0.03127724
96,143,0.03127724
96,142,0.03127724
96,141,0.03127724
96,140,0.03127724
96,139,0.03127724
96,138,0.03127724
159,190,0.03127724
96,171,0.03127724
96,170,0.03127724
96,169,0.03127724
96,168,0.03127724
96,167,0.03127724
96,166,0.03127724
96,165,0.03127724
96,131,0.03127724
96,130,0.03127724
96,129,0.03127724
96,128,0.03127724
96,127,0.03127724
96,126,0.03127724
96,125,0.03127724
96,124,0.03127724
159,189,0.03127724
159,188,0.03127724
96,152,0.03127724
96,151,0.03127724
96,150,0.03127724
96,149,0.03127724
96,147,0.03127724
96,146,0.03127724
164,178,0.03127724
164,177,0.03127724
96,102,0.03127724
96,101,0.03127724
96,100,0.03127724
96,99,0.03127724
96,98,0.03127724
160,177,0.03127724
160,176,0.03127724
160,175,0.03127724
96,137,0.03127724
96,136,0.03127724
96,135,0.03127724
96,134,0.03127724
96,133,0.03127724
96,132,0.03127724
96,112,0.03127724
96,109,0.03127724
96,103,0.03127724
164,166,0.03127724
163,191,0.03127724
163,190,0.03127724
163,189,0.03127724
163,188,0.03127724
163,187,0.03127724
163,185,0.03127724
163,184,0.03127724
163,183,0.03127724
163,182,0.03127724
163,181,0.03127724
164,180,0.03127724
164,179,0.03127724
91,176,0.03127724
91,175,0.03127724
91,174,0.03127724
91,173,0.03127724
91,172,0.03127724
91,171,0.03127724
91,170,0.03127724
94,118,0.03127724
160,174,0.03127724
189,191,0.03127724
91,191,0.03127724
91,190,0.03127724
91,189,0.03127724
91,188,0.03127724
91,187,0.03127724
96,113,0.03127724
91,160,0.03127724
91,159,0.03127724
91,158,0.03127724
91,157,0.03127724
91,156,0.03127724
91,152,0.03127724
91,151,0.03127724
91,185,0.03127724
91,184,0.03127724
91,183,0.03127724
91,182,0.03127724
91,181,0.03127724
91,180,0.03127724
91,179,0.03127724
91,178,0.03127724
91,177,0.03127724
91,140,0.03127724
91,139,0.03127724
91,138,0.03127724
91,137,0.03127724
91,136,0.03127724
91,135,0.03127724
91,134,0.03127724
91,169,0.03127724
91,168,0.03127724
91,167,0.03127724
91,166,0.03127724
91,165,0.03127724
91,164,0.03127724
91,163,0.03127724
91,162,0.03127724
184,189,0.03127724
91,127,0.03127724
91,126,0.03127724
91,125,0.03127724
91,124,0.03127724
91,113,0.03127724
91,112,0.03127724
91,109,0.03127724
91,150,0.03127724
91,149,0.03127724
91,147,0.03127724
91,146,0.03127724
91,145,0.03127724
91,144,0.03127724
91,143,0.03127724
91,142,0.03127724
91,141,0.03127724
91,97,0.03127724
91,96,0.03127724
90,191,0.03127724
90,190,0.03127724
90,189,0.03127724
90,188,0.03127724
90,187,0.03127724
90,185,0.03127724
90,184,0.03127724
90,183,0.03127724
91,133,0.03127724
91,132,0.03127724
91,131,0.03127724
91,130,0.03127724
91,129,0.03127724
91,128,0.03127724
90,181,0.03127724
90,180,0.03127724
90,179,0.03127724
90,178,0.03127724
90,177,0.03127724
90,176,0.03127724
90,175,0.03127724
90,174,0.03127724
90,173,0.03127724
90,172,0.03127724
91,103,0.03127724
91,102,0.03127724
91,101,0.03127724
91,100,0.03127724
91,99,0.03127724
91,98,0.03127724
164,176,0.03127724
164,175,0.03127724
164,174,0.03127724
164,173,0.03127724
164,172,0.03127724
164,171,0.03127724
164,170,0.03127724
164,169,0.03127724
164,168,0.03127724
164,167,0.03127724
2,9,0.03127724
2,8,0.03127724
165,171,0.03127724
165,170,0.03127724
165,169,0.03127724
165,168,0.03127724
90,159,0.03127724
90,158,0.03127724
90,157,0.03127724
90,156,0.03127724
90,152,0.03127724
90,151,0.03127724
90,150,0.03127724
90,149,0.03127724
90,171,0.03127724
90,170,0.03127724
90,169,0.03127724
90,168,0.03127724
90,167,0.03127724
90,166,0.03127724
184,188,0.03127724
90,182,0.03127724
90,144,0.03127724
90,143,0.03127724
90,142,0.03127724
90,141,0.03127724
90,140,0.03127724
90,139,0.03127724
90,138,0.03127724
90,137,0.03127724
90,136,0.03127724
90,135,0.03127724
90,134,0.03127724
90,165,0.03127724
90,164,0.03127724
90,163,0.03127724
90,162,0.03127724
90,160,0.03127724
165,187,0.03127724
165,185,0.03127724
165,184,0.03127724
90,131,0.03127724
90,130,0.03127724
90,129,0.03127724
90,128,0.03127724
90,127,0.03127724
90,126,0.03127724
90,125,0.03127724
90,124,0.03127724
90,113,0.03127724
90,112,0.03127724
90,147,0.03127724
90,146,0.03127724
90,145,0.03127724
183,189,0.03127724
90,133,0.03127724
90,132,0.03127724
165,167,0.03127724
165,166,0.03127724
164,191,0.03127724
164,190,0.03127724
164,189,0.03127724
164,188,0.03127724
164,187,0.03127724
164,185,0.03127724
164,184,0.03127724
164,183,0.03127724
164,182,0.03127724
164,181,0.03127724
165,188,0.03127724
90,109,0.03127724
90,103,0.03127724
90,102,0.03127724
90,101,0.03127724
90,100,0.03127724
90,99,0.03127724
90,98,0.03127724
90,97,0.03127724
90,96,0.03127724
89,191,0.03127724
89,190,0.03127724
89,189,0.03127724
89,188,0.03127724
89,187,0.03127724
89,185,0.03127724
89,184,0.03127724
89,183,0.03127724
89,182,0.03127724
89,181,0.03127724
89,180,0.03127724
89,179,0.03127724
89,178,0.03127724
89,177,0.03127724
89,176,0.03127724
89,175,0.03127724
89,174,0.03127724
89,173,0.03127724
89,172,0.03127724
89,171,0.03127724
89,170,0.03127724
89,169,0.03127724
89,168,0.03127724
89,167,0.03127724
89,166,0.03127724
89,165,0.03127724
89,164,0.03127724
89,163,0.03127724
89,162,0.03127724
89,160,0.03127724
89,159,0.03127724
89,158,0.03127724
89,157,0.03127724
89,156,0.03127724
89,152,0.03127724
89,151,0.03127724
89,150,0.03127724
89,149,0.03127724
89,147,0.03127724
89,146,0.03127724
89,145,0.03127724
89,144,0.03127724
89,143,0.03127724
89,142,0.03127724
89,141,0.03127724
89,140,0.03127724
89,139,0.03127724
89,138,0.03127724
89,137,0.03127724
89,136,0.03127724
89,135,0.03127724
89,134,0.03127724
89,133,0.03127724
89,132,0.03127724
89,131,0.03127724
88,180,0.03127724
89,130,0.03127724
89,129,0.03127724
89,128,0.03127724
89,127,0.03127724
89,126,0.03127724
89,125,0.03127724
89,124,0.03127724
89,113,0.03127724
89,112,0.03127724
89,109,0.03127724
89,103,0.03127724
89,102,0.03127724
89,101,0.03127724
89,100,0.03127724
89,99,0.03127724
88,164,0.03127724
89,98,0.03127724
89,97,0.03127724
89,96,0.03127724
89,91,0.03127724
89,90,0.03127724
88,191,0.03127724
88,190,0.03127724
88,189,0.03127724
88,188,0.03127724
88,187,0.03127724
88,185,0.03127724
88,184,0.03127724
88,183,0.03127724
88,182,0.03127724
88,181,0.03127724
88,143,0.03127724
88,179,0.03127724
88,178,0.03127724
88,177,0.03127724
88,176,0.03127724
88,175,0.03127724
88,174,0.03127724
88,173,0.03127724
88,172,0.03127724
88,171,0.03127724
88,170,0.03127724
88,169,0.03127724
88,168,0.03127724
88,167,0.03127724
88,166,0.03127724
88,165,0.03127724
88,127,0.03127724
88,163,0.03127724
88,162,0.03127724
88,160,0.03127724
88,159,0.03127724
88,158,0.03127724
88,157,0.03127724
88,156,0.03127724
88,152,0.03127724
88,151,0.03127724
88,150,0.03127724
88,149,0.03127724
88,147,0.03127724
88,146,0.03127724
88,145,0.03127724
88,144,0.03127724
88,90,0.03127724
88,142,0.03127724
88,141,0.03127724
88,140,0.03127724
88,139,0.03127724
88,138,0.03127724
88,137,0.03127724
88,136,0.03127724
88,135,0.03127724
88,134,0.03127724
88,133,0.03127724
88,132,0.03127724
88,131,0.03127724
88,130,0.03127724
88,129,0.03127724
88,128,0.03127724
2,129,0.03127724
88,126,0.03127724
88,125,0.03127724
88,124,0.03127724
88,113,0.03127724
88,112,0.03127724
88,109,0.03127724
88,103,0.03127724
88,102,0.03127724
88,101,0.03127724
88,100,0.03127724
88,99,0.03127724
88,98,0.03127724
88,97,0.03127724
88,96,0.03127724
88,91,0.03127724
81,182,0.03127724
165,183,0.03127724
165,182,0.03127724
165,181,0.03127724
165,180,0.03127724
165,179,0.03127724
165,178,0.03127724
165,177,0.03127724
165,176,0.03127724
165,175,0.03127724
165,174,0.03127724
165,173,0.03127724
165,172,0.03127724
166,178,0.03127724
166,177,0.03127724
2,128,0.03127724
81,169,0.03127724
81,168,0.03127724
81,167,0.03127724
81,166,0.03127724
2,127,0.03127724
2,126,0.03127724
2,125,0.03127724
2,124,0.03127724
81,191,0.03127724
81,190,0.03127724
81,189,0.03127724
81,188,0.03127724
81,187,0.03127724
81,185,0.03127724
81,184,0.03127724
81,183,0.03127724
81,149,0.03127724
81,147,0.03127724
81,146,0.03127724
81,145,0.03127724
81,181,0.03127724
81,180,0.03127724
81,179,0.03127724
81,178,0.03127724
81,177,0.03127724
81,176,0.03127724
81,175,0.03127724
81,174,0.03127724
81,173,0.03127724
81,172,0.03127724
81,171,0.03127724
81,170,0.03127724
81,132,0.03127724
81,131,0.03127724
81,130,0.03127724
81,129,0.03127724
81,165,0.03127724
81,164,0.03127724
81,163,0.03127724
81,162,0.03127724
81,160,0.03127724
81,159,0.03127724
81,158,0.03127724
81,157,0.03127724
81,156,0.03127724
81,152,0.03127724
81,151,0.03127724
81,150,0.03127724
81,99,0.03127724
81,98,0.03127724
81,97,0.03127724
81,96,0.03127724
81,144,0.03127724
81,143,0.03127724
81,142,0.03127724
81,141,0.03127724
81,140,0.03127724
81,139,0.03127724
81,138,0.03127724
81,137,0.03127724
81,136,0.03127724
81,135,0.03127724
81,134,0.03127724
81,133,0.03127724
167,169,0.03127724
167,168,0.03127724
2,113,0.03127724
2,112,0.03127724
81,128,0.03127724
81,127,0.03127724
81,126,0.03127724
81,125,0.03127724
81,124,0.03127724
81,113,0.03127724
81,112,0.03127724
81,109,0.03127724
81,103,0.03127724
81,102,0.03127724
81,101,0.03127724
81,100,0.03127724
81,90,0.03127724
81,89,0.03127724
81,88,0.03127724
166,176,0.03127724
166,175,0.03127724
166,174,0.03127724
166,173,0.03127724
166,172,0.03127724
166,171,0.03127724
166,170,0.03127724
166,169,0.03127724
166,168,0.03127724
165,191,0.03127724
165,190,0.03127724
165,189,0.03127724
2,109,0.03127724
160,170,0.03127724
160,169,0.03127724
160,168,0.03127724
160,167,0.03127724
160,166,0.03127724
160,165,0.03127724
160,164,0.03127724
2,141,0.03127724
2,140,0.03127724
2,139,0.03127724
2,170,0.03127724
2,169,0.03127724
2,168,0.03127724
159,187,0.03127724
2,138,0.03127724
81,91,0.03127724
166,190,0.03127724
166,189,0.03127724
166,188,0.03127724
166,187,0.03127724
166,185,0.03127724
166,184,0.03127724
166,183,0.03127724
166,182,0.03127724
166,181,0.03127724
166,180,0.03127724
166,179,0.03127724
167,183,0.03127724
167,182,0.03127724
167,181,0.03127724
167,180,0.03127724
2,137,0.03127724
2,136,0.03127724
2,135,0.03127724
2,134,0.03127724
2,133,0.03127724
2,132,0.03127724
2,131,0.03127724
2,130,0.03127724
2,156,0.03127724
2,185,0.03127724
2,184,0.03127724
2,183,0.03127724
2,182,0.03127724
2,181,0.03127724
2,152,0.03127724
2,151,0.03127724
166,191,0.03127724
2,150,0.03127724
167,179,0.03127724
167,178,0.03127724
167,177,0.03127724
167,176,0.03127724
167,175,0.03127724
167,174,0.03127724
167,173,0.03127724
167,172,0.03127724
167,171,0.03127724
167,170,0.03127724
168,170,0.03127724
167,191,0.03127724
167,190,0.03127724
167,189,0.03127724
2,149,0.03127724
67,171,0.03127724
67,170,0.03127724
67,169,0.03127724
67,168,0.03127724
67,167,0.03127724
67,166,0.03127724
2,147,0.03127724
67,191,0.03127724
67,190,0.03127724
67,189,0.03127724
67,188,0.03127724
67,187,0.03127724
67,185,0.03127724
67,184,0.03127724
67,183,0.03127724
67,182,0.03127724
67,151,0.03127724
67,150,0.03127724
67,149,0.03127724
67,147,0.03127724
67,146,0.03127724
67,145,0.03127724
67,181,0.03127724
67,180,0.03127724
67,179,0.03127724
67,178,0.03127724
67,177,0.03127724
67,176,0.03127724
67,175,0.03127724
67,174,0.03127724
67,173,0.03127724
67,172,0.03127724
67,134,0.03127724
67,133,0.03127724
67,132,0.03127724
67,131,0.03127724
67,130,0.03127724
67,129,0.03127724
67,165,0.03127724
67,164,0.03127724
67,163,0.03127724
67,162,0.03127724
67,160,0.03127724
67,159,0.03127724
67,158,0.03127724
67,157,0.03127724
67,156,0.03127724
67,152,0.03127724
67,101,0.03127724
67,100,0.03127724
67,99,0.03127724
67,98,0.03127724
67,97,0.03127724
67,96,0.03127724
67,144,0.03127724
67,143,0.03127724
67,142,0.03127724
67,141,0.03127724
67,140,0.03127724
67,139,0.03127724
67,138,0.03127724
67,137,0.03127724
67,136,0.03127724
67,135,0.03127724
168,172,0.03127724
168,171,0.03127724
167,188,0.03127724
167,187,0.03127724
2,146,0.03127724
167,185,0.03127724
167,184,0.03127724
168,181,0.03127724
168,180,0.03127724
168,179,0.03127724
67,124,0.03127724
67,113,0.03127724
67,112,0.03127724
67,109,0.03127724
67,103,0.03127724
67,102,0.03127724
67,91,0.03127724
67,90,0.03127724
67,89,0.03127724
67,88,0.03127724
67,81,0.03127724
2,145,0.03127724
67,128,0.03127724
67,127,0.03127724
67,126,0.03127724
67,125,0.03127724
168,178,0.03127724
168,177,0.03127724
168,176,0.03127724
168,175,0.03127724
168,174,0.03127724
168,173,0.03127724
2,144,0.03127724
169,171,0.03127724
169,170,0.03127724
168,191,0.03127724
168,190,0.03127724
168,189,0.03127724
168,188,0.03127724
168,187,0.03127724
168,185,0.03127724
168,184,0.03127724
168,183,0.03127724
168,182,0.03127724
169,187,0.03127724
169,185,0.03127724
169,184,0.03127724
2,143,0.03127724
169,179,0.03127724
169,178,0.03127724
169,177,0.03127724
169,176,0.03127724
169,175,0.03127724
169,174,0.03127724
169,173,0.03127724
169,172,0.03127724
170,181,0.03127724
170,180,0.03127724
170,179,0.03127724
170,178,0.03127724
2,142,0.03127724
63,94,0.03127724
159,185,0.03127724
159,184,0.03127724
170,173,0.03127724
170,172,0.03127724
169,191,0.03127724
169,190,0.03127724
169,189,0.03127724
169,188,0.03127724
171,174,0.03127724
171,173,0.03127724
171,172,0.03127724
170,191,0.03127724
159,183,0.03127724
159,182,0.03127724
169,183,0.03127724
169,182,0.03127724
169,181,0.03127724
169,180,0.03127724
60,176,0.03127724
60,175,0.03127724
60,174,0.03127724
60,173,0.03127724
60,172,0.03127724
60,171,0.03127724
159,181,0.03127724
159,180,0.03127724
60,191,0.03127724
60,190,0.03127724
60,189,0.03127724
60,188,0.03127724
170,177,0.03127724
170,176,0.03127724
170,175,0.03127724
170,174,0.03127724
60,159,0.03127724
60,158,0.03127724
60,157,0.03127724
60,156,0.03127724
60,152,0.03127724
60,151,0.03127724
60,187,0.03127724
60,185,0.03127724
60,184,0.03127724
60,183,0.03127724
60,182,0.03127724
60,181,0.03127724
60,180,0.03127724
60,179,0.03127724
60,178,0.03127724
60,177,0.03127724
60,139,0.03127724
60,138,0.03127724
60,137,0.03127724
60,136,0.03127724
60,135,0.03127724
60,134,0.03127724
60,170,0.03127724
60,169,0.03127724
60,168,0.03127724
60,167,0.03127724
60,166,0.03127724
60,165,0.03127724
60,164,0.03127724
60,163,0.03127724
60,162,0.03127724
60,160,0.03127724
60,113,0.03127724
60,112,0.03127724
60,109,0.03127724
60,103,0.03127724
60,102,0.03127724
60,101,0.03127724
60,150,0.03127724
60,149,0.03127724
60,147,0.03127724
60,146,0.03127724
60,145,0.03127724
60,144,0.03127724
60,143,0.03127724
60,142,0.03127724
60,141,0.03127724
60,140,0.03127724
60,91,0.03127724
60,90,0.03127724
60,89,0.03127724
60,88,0.03127724
60,81,0.03127724
60,67,0.03127724
60,133,0.03127724
60,132,0.03127724
60,131,0.03127724
60,130,0.03127724
60,129,0.03127724
60,128,0.03127724
60,127,0.03127724
60,126,0.03127724
60,125,0.03127724
60,124,0.03127724
60,99,0.03127724
60,98,0.03127724
60,97,0.03127724
170,190,0.03127724
170,189,0.03127724
170,188,0.03127724
170,187,0.03127724
170,185,0.03127724
170,184,0.03127724
170,183,0.03127724
170,182,0.03127724
171,191,0.03127724
171,190,0.03127724
171,189,0.03127724
171,188,0.03127724
60,96,0.03127724
59,162,0.03127724
59,191,0.03127724
59,190,0.03127724
59,189,0.03127724
59,188,0.03127724
59,187,0.03127724
59,185,0.03127724
59,184,0.03127724
59,183,0.03127724
59,182,0.03127724
59,181,0.03127724
59,180,0.03127724
59,179,0.03127724
59,178,0.03127724
59,177,0.03127724
60,100,0.03127724
59,149,0.03127724
59,147,0.03127724
59,176,0.03127724
59,175,0.03127724
59,174,0.03127724
59,173,0.03127724
59,172,0.03127724
59,171,0.03127724
59,170,0.03127724
59,169,0.03127724
59,168,0.03127724
59,167,0.03127724
59,166,0.03127724
59,165,0.03127724
59,164,0.03127724
59,163,0.03127724
59,141,0.03127724
59,140,0.03127724
59,139,0.03127724
59,138,0.03127724
59,137,0.03127724
59,136,0.03127724
59,135,0.03127724
2,167,0.03127724
59,160,0.03127724
59,159,0.03127724
59,158,0.03127724
59,157,0.03127724
59,156,0.03127724
59,152,0.03127724
59,151,0.03127724
59,150,0.03127724
59,133,0.03127724
59,132,0.03127724
59,131,0.03127724
59,130,0.03127724
59,129,0.03127724
59,128,0.03127724
59,127,0.03127724
59,126,0.03127724
59,125,0.03127724
59,124,0.03127724
59,113,0.03127724
59,146,0.03127724
59,145,0.03127724
59,144,0.03127724
59,143,0.03127724
59,142,0.03127724
172,189,0.03127724
172,188,0.03127724
172,187,0.03127724
59,103,0.03127724
59,102,0.03127724
59,101,0.03127724
59,100,0.03127724
59,99,0.03127724
59,98,0.03127724
59,97,0.03127724
59,96,0.03127724
59,91,0.03127724
59,90,0.03127724
59,89,0.03127724
59,88,0.03127724
59,134,0.03127724
2,166,0.03127724
59,112,0.03127724
59,109,0.03127724
171,187,0.03127724
171,185,0.03127724
171,184,0.03127724
171,183,0.03127724
171,182,0.03127724
171,181,0.03127724
171,180,0.03127724
171,179,0.03127724
171,178,0.03127724
171,177,0.03127724
171,176,0.03127724
171,175,0.03127724
172,190,0.03127724
59,81,0.03127724
59,67,0.03127724
58,191,0.03127724
58,190,0.03127724
58,189,0.03127724
58,188,0.03127724
58,187,0.03127724
58,185,0.03127724
58,184,0.03127724
58,183,0.03127724
58,182,0.03127724
58,181,0.03127724
58,180,0.03127724
58,179,0.03127724
58,178,0.03127724
58,177,0.03127724
58,176,0.03127724
58,175,0.03127724
58,174,0.03127724
58,173,0.03127724
58,172,0.03127724
58,171,0.03127724
58,170,0.03127724
58,169,0.03127724
58,168,0.03127724
58,167,0.03127724
58,166,0.03127724
58,165,0.03127724
58,164,0.03127724
58,163,0.03127724
58,162,0.03127724
58,160,0.03127724
58,159,0.03127724
58,158,0.03127724
58,157,0.03127724
58,156,0.03127724
58,152,0.03127724
58,151,0.03127724
58,150,0.03127724
58,149,0.03127724
58,147,0.03127724
58,146,0.03127724
58,145,0.03127724
58,144,0.03127724
58,143,0.03127724
58,142,0.03127724
58,141,0.03127724
58,140,0.03127724
58,91,0.03127724
58,139,0.03127724
58,138,0.03127724
58,137,0.03127724
58,136,0.03127724
58,135,0.03127724
58,134,0.03127724
58,133,0.03127724
58,132,0.03127724
58,131,0.03127724
58,130,0.03127724
58,129,0.03127724
58,128,0.03127724
58,127,0.03127724
58,126,0.03127724
58,125,0.03127724
57,189,0.03127724
57,188,0.03127724
57,187,0.03127724
2,165,0.03127724
58,124,0.03127724
58,113,0.03127724
58,112,0.03127724
58,109,0.03127724
58,103,0.03127724
58,102,0.03127724
58,101,0.03127724
58,100,0.03127724
58,99,0.03127724
58,98,0.03127724
58,97,0.03127724
58,96,0.03127724
57,182,0.03127724
57,181,0.03127724
57,180,0.03127724
57,179,0.03127724
57,178,0.03127724
57,177,0.03127724
57,176,0.03127724
58,90,0.03127724
58,89,0.03127724
58,88,0.03127724
58,81,0.03127724
58,67,0.03127724
58,60,0.03127724
58,59,0.03127724
57,191,0.03127724
57,190,0.03127724
172,182,0.03127724
172,181,0.03127724
172,180,0.03127724
172,179,0.03127724
172,178,0.03127724
172,177,0.03127724
172,176,0.03127724
172,175,0.03127724
172,174,0.03127724
173,189,0.03127724
173,188,0.03127724
173,187,0.03127724
173,185,0.03127724
57,185,0.03127724
57,184,0.03127724
57,183,0.03127724
57,146,0.03127724
57,175,0.03127724
57,174,0.03127724
57,173,0.03127724
57,172,0.03127724
57,171,0.03127724
57,170,0.03127724
57,169,0.03127724
57,168,0.03127724
57,167,0.03127724
57,166,0.03127724
57,165,0.03127724
57,164,0.03127724
172,185,0.03127724
172,184,0.03127724
172,183,0.03127724
57,138,0.03127724
57,137,0.03127724
57,136,0.03127724
57,135,0.03127724
57,163,0.03127724
57,162,0.03127724
57,160,0.03127724
57,159,0.03127724
57,158,0.03127724
57,157,0.03127724
57,156,0.03127724
57,152,0.03127724
57,151,0.03127724
57,150,0.03127724
57,149,0.03127724
57,147,0.03127724
57,126,0.03127724
57,125,0.03127724
57,124,0.03127724
57,113,0.03127724
57,112,0.03127724
57,109,0.03127724
57,103,0.03127724
57,102,0.03127724
57,145,0.03127724
57,144,0.03127724
57,143,0.03127724
57,142,0.03127724
57,141,0.03127724
57,140,0.03127724
57,139,0.03127724
2,164,0.03127724
57,89,0.03127724
57,88,0.03127724
57,81,0.03127724
57,67,0.03127724
57,60,0.03127724
57,59,0.03127724
56,191,0.03127724
56,190,0.03127724
57,134,0.03127724
57,133,0.03127724
57,132,0.03127724
57,131,0.03127724
57,130,0.03127724
57,129,0.03127724
57,128,0.03127724
57,127,0.03127724
56,181,0.03127724
56,180,0.03127724
56,179,0.03127724
56,178,0.03127724
56,177,0.03127724
56,176,0.03127724
56,175,0.03127724
56,174,0.03127724
57,101,0.03127724
57,100,0.03127724
57,99,0.03127724
57,98,0.03127724
57,97,0.03127724
57,96,0.03127724
57,91,0.03127724
57,90,0.03127724
56,166,0.03127724
56,165,0.03127724
56,164,0.03127724
56,163,0.03127724
56,162,0.03127724
56,160,0.03127724
56,159,0.03127724
56,158,0.03127724
56,157,0.03127724
56,189,0.03127724
56,188,0.03127724
56,187,0.03127724
56,185,0.03127724
56,184,0.03127724
56,183,0.03127724
56,182,0.03127724
56,145,0.03127724
56,144,0.03127724
56,143,0.03127724
56,142,0.03127724
56,141,0.03127724
56,140,0.03127724
56,139,0.03127724
56,138,0.03127724
56,137,0.03127724
56,173,0.03127724
56,172,0.03127724
56,171,0.03127724
56,170,0.03127724
56,169,0.03127724
56,168,0.03127724
56,167,0.03127724
56,129,0.03127724
56,128,0.03127724
56,127,0.03127724
56,126,0.03127724
56,125,0.03127724
56,124,0.03127724
56,113,0.03127724
56,112,0.03127724
56,109,0.03127724
56,156,0.03127724
56,152,0.03127724
56,151,0.03127724
56,150,0.03127724
56,149,0.03127724
56,147,0.03127724
56,146,0.03127724
56,96,0.03127724
56,91,0.03127724
56,90,0.03127724
56,89,0.03127724
56,88,0.03127724
56,81,0.03127724
56,67,0.03127724
56,60,0.03127724
56,59,0.03127724
56,136,0.03127724
56,135,0.03127724
56,134,0.03127724
56,133,0.03127724
56,132,0.03127724
56,131,0.03127724
56,130,0.03127724
55,185,0.03127724
55,184,0.03127724
55,183,0.03127724
55,182,0.03127724
55,181,0.03127724
55,180,0.03127724
55,179,0.03127724
55,178,0.03127724
55,177,0.03127724
56,103,0.03127724
56,102,0.03127724
56,101,0.03127724
56,100,0.03127724
56,99,0.03127724
56,98,0.03127724
56,97,0.03127724
55,169,0.03127724
55,168,0.03127724
55,167,0.03127724
55,166,0.03127724
55,165,0.03127724
55,164,0.03127724
55,163,0.03127724
55,162,0.03127724
55,160,0.03127724
56,58,0.03127724
56,57,0.03127724
55,191,0.03127724
55,190,0.03127724
55,189,0.03127724
55,188,0.03127724
55,187,0.03127724
55,149,0.03127724
55,147,0.03127724
55,146,0.03127724
55,145,0.03127724
55,144,0.03127724
55,143,0.03127724
55,142,0.03127724
55,141,0.03127724
55,140,0.03127724
55,176,0.03127724
55,175,0.03127724
55,174,0.03127724
55,173,0.03127724
55,172,0.03127724
55,171,0.03127724
55,170,0.03127724
55,132,0.03127724
55,131,0.03127724
55,130,0.03127724
55,129,0.03127724
55,128,0.03127724
55,127,0.03127724
55,126,0.03127724
55,125,0.03127724
55,124,0.03127724
55,159,0.03127724
55,158,0.03127724
55,157,0.03127724
55,156,0.03127724
55,152,0.03127724
55,151,0.03127724
55,150,0.03127724
55,99,0.03127724
55,98,0.03127724
55,97,0.03127724
55,96,0.03127724
55,91,0.03127724
55,90,0.03127724
55,89,0.03127724
55,88,0.03127724
55,81,0.03127724
55,139,0.03127724
55,138,0.03127724
55,137,0.03127724
55,136,0.03127724
55,135,0.03127724
55,134,0.03127724
55,133,0.03127724
54,189,0.03127724
54,188,0.03127724
54,187,0.03127724
54,185,0.03127724
54,184,0.03127724
54,183,0.03127724
54,182,0.03127724
54,181,0.03127724
54,180,0.03127724
55,113,0.03127724
55,112,0.03127724
55,109,0.03127724
55,103,0.03127724
55,102,0.03127724
55,101,0.03127724
55,100,0.03127724
54,172,0.03127724
54,171,0.03127724
54,170,0.03127724
54,169,0.03127724
54,168,0.03127724
54,167,0.03127724
54,166,0.03127724
54,165,0.03127724
54,164,0.03127724
55,67,0.03127724
55,60,0.03127724
55,59,0.03127724
55,58,0.03127724
55,57,0.03127724
54,191,0.03127724
54,190,0.03127724
54,152,0.03127724
54,151,0.03127724
54,150,0.03127724
54,149,0.03127724
54,147,0.03127724
54,146,0.03127724
54,145,0.03127724
54,144,0.03127724
54,143,0.03127724
54,179,0.03127724
54,178,0.03127724
54,177,0.03127724
54,176,0.03127724
54,175,0.03127724
54,174,0.03127724
54,173,0.03127724
54,135,0.03127724
54,134,0.03127724
54,133,0.03127724
54,132,0.03127724
